pt,au,ti,so,py,vl,bp,ep,ar,hit,impact,impact_metric,impact_notes,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,aut_loc,multiple_loc,location_notes,phylum,lat5,lon5,lat6,lon6,lat7,lon7,lat8,lon8,lat9,lon9,province,topic,subtopic,impact_method,species,column,iucn_no
J,"Gartner, HN; Murray, CC; Frey, MA; Nelson, JC; Larson, KJ; Ruiz, GM; Therriault, TW","Non-indigenous invertebrate species in the marine fouling communities of British Columbia, Canada",BIOINVASIONS RECORDS,2016,5,205,212,NA,non-indigenous,no,NA,NA,49.449480000000001,-124.57437299999999,NA,NA,NA,NA,NA,NA,british_columbia,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,distribution,NA,NA,Molgula manhattensis,iucn_no1,15.11
J,"Gartner, HN; Murray, CC; Frey, MA; Nelson, JC; Larson, KJ; Ruiz, GM; Therriault, TW","Non-indigenous invertebrate species in the marine fouling communities of British Columbia, Canada",BIOINVASIONS RECORDS,2016,5,205,212,NA,non-indigenous,no,NA,NA,49.449480000000001,-124.57437299999999,NA,NA,NA,NA,NA,NA,british_columbia,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,distribution,NA,NA,Styela clava,iucn_no1,15.11
J,"Pajuelo, JG; Gonzalez, JA; Triay-Portella, R; Martin, JA; Ruiz-Diaz, R; Lorenzo, JM; Luque, A",Introduction of non-native marine fish species to the Canary Islands waters through oil platforms as vectors,JOURNAL OF MARINE SYSTEMS,2016,163,23,30,NA,non-native,no,NA,NA,28.139071999999999,-15.410053,NA,NA,NA,NA,NA,NA,canary_islands,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Abudefduf hoefleri,iucn_no1,15.11
J,"Pajuelo, JG; Gonzalez, JA; Triay-Portella, R; Martin, JA; Ruiz-Diaz, R; Lorenzo, JM; Luque, A",Introduction of non-native marine fish species to the Canary Islands waters through oil platforms as vectors,JOURNAL OF MARINE SYSTEMS,2016,163,23,30,NA,non-native,no,NA,NA,28.139071999999999,-15.410053,NA,NA,NA,NA,NA,NA,canary_islands,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Abudefduf saxatilis,iucn_no1,15.11
J,"Pajuelo, JG; Gonzalez, JA; Triay-Portella, R; Martin, JA; Ruiz-Diaz, R; Lorenzo, JM; Luque, A",Introduction of non-native marine fish species to the Canary Islands waters through oil platforms as vectors,JOURNAL OF MARINE SYSTEMS,2016,163,23,30,NA,non-native,no,NA,NA,28.139071999999999,-15.410053,NA,NA,NA,NA,NA,NA,canary_islands,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Abudefduf sp.,iucn_no1,15.11
J,"Pajuelo, JG; Gonzalez, JA; Triay-Portella, R; Martin, JA; Ruiz-Diaz, R; Lorenzo, JM; Luque, A",Introduction of non-native marine fish species to the Canary Islands waters through oil platforms as vectors,JOURNAL OF MARINE SYSTEMS,2016,163,23,30,NA,non-native,no,NA,NA,28.139071999999999,-15.410053,NA,NA,NA,NA,NA,NA,canary_islands,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Acanthurus bahianus,iucn_no1,15.11
J,"Pajuelo, JG; Gonzalez, JA; Triay-Portella, R; Martin, JA; Ruiz-Diaz, R; Lorenzo, JM; Luque, A",Introduction of non-native marine fish species to the Canary Islands waters through oil platforms as vectors,JOURNAL OF MARINE SYSTEMS,2016,163,23,30,NA,non-native,no,NA,NA,28.139071999999999,-15.410053,NA,NA,NA,NA,NA,NA,canary_islands,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Acanthurus chirurgus,iucn_no1,15.11
J,"Pajuelo, JG; Gonzalez, JA; Triay-Portella, R; Martin, JA; Ruiz-Diaz, R; Lorenzo, JM; Luque, A",Introduction of non-native marine fish species to the Canary Islands waters through oil platforms as vectors,JOURNAL OF MARINE SYSTEMS,2016,163,23,30,NA,non-native,no,NA,NA,28.139071999999999,-15.410053,NA,NA,NA,NA,NA,NA,canary_islands,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Acanthurus coeruleus,iucn_no1,15.11
J,"Pajuelo, JG; Gonzalez, JA; Triay-Portella, R; Martin, JA; Ruiz-Diaz, R; Lorenzo, JM; Luque, A",Introduction of non-native marine fish species to the Canary Islands waters through oil platforms as vectors,JOURNAL OF MARINE SYSTEMS,2016,163,23,30,NA,non-native,no,NA,NA,28.139071999999999,-15.410053,NA,NA,NA,NA,NA,NA,canary_islands,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Acanthurus monroviae,iucn_no1,15.11
J,"Pajuelo, JG; Gonzalez, JA; Triay-Portella, R; Martin, JA; Ruiz-Diaz, R; Lorenzo, JM; Luque, A",Introduction of non-native marine fish species to the Canary Islands waters through oil platforms as vectors,JOURNAL OF MARINE SYSTEMS,2016,163,23,30,NA,non-native,no,NA,NA,28.139071999999999,-15.410053,NA,NA,NA,NA,NA,NA,canary_islands,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Cephalopholis taeniops,iucn_no1,15.11
J,"Pajuelo, JG; Gonzalez, JA; Triay-Portella, R; Martin, JA; Ruiz-Diaz, R; Lorenzo, JM; Luque, A",Introduction of non-native marine fish species to the Canary Islands waters through oil platforms as vectors,JOURNAL OF MARINE SYSTEMS,2016,163,23,30,NA,non-native,no,NA,NA,28.139071999999999,-15.410053,NA,NA,NA,NA,NA,NA,canary_islands,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,distribution,NA,NA,Paranthias furcifer,iucn_no1,15.11
J,"Pathak, AK; Singh, SP; Dayal, R; Sarkar, UK; Chaturvedi, R","A regional information system on fishes from the Western Ghats, India: Its design, implementation and utility",INDIAN JOURNAL OF GEO-MARINE SCIENCES,2016,45,1305,1309,NA,exotic,no,NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,"NA","NA",NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",review,NA,NA,review,iucn_no1,"NA"
J,"Samaha, C; zu Dohna, H; Bariche, M",Analysis of Red Sea fish species' introductions into the Mediterranean reveals shifts in introduction patterns,JOURNAL OF BIOGEOGRAPHY,2016,43,1797,1807,NA,alien/introduced,no,NA,NA,34.258343000000004,24.566371,NA,NA,NA,NA,NA,NA,mediterranean,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,descriptive,NA,NA,non-specific,iucn_no1,unknown
J,"Samaha, C; zu Dohna, H; Bariche, M",Analysis of Red Sea fish species' introductions into the Mediterranean reveals shifts in introduction patterns,JOURNAL OF BIOGEOGRAPHY,2016,43,1797,1807,NA,alien/introduced,no,NA,NA,34.258343000000004,24.566371,NA,NA,NA,NA,NA,NA,mediterranean,y,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,timing,NA,NA,non-specific,iucn_no1,unknown
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Alepes djedaba,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Ostorhinchus fasciatus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Apogonichthyoides pharaonis,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Bregmaceros atlanticus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Callionymus filamentosus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Cheilodipterus novemstriatus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Cynoglossus sinusarabici,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Decapterus russelli,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Dussumieria elopsoides,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Equulites klunzingeri,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Etrumeus teres,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Fistularia commersonii,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Herklotsichthys punctatus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Jaydia smithi,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Lagocephalus sceleratus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Lagocephalus spadiceus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Lagocephalus suezensis,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Nemipterus randalli,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Oxyurichthys petersii,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Petroscirtes ancylodon,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Plotosus lineatus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Pomadasys stridens,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Sargocentron rubrum,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Saurida lessepsianus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Scomberomorus commerson,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Siganus luridus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Siganus rivulatus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Sillago sihama,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Sphyraena chrysotaenia,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Stephanolepis diaspros,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Torquigener flavimaculosus,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Upeneus moluccensis,iucn_no1,9.X
J,"Goren, M; Galil, BS; Diamant, A; Stern, N; Levitt-Barmats, Y",Invading up the food web? Invasive fish in the southeastern Mediterranean Sea,MARINE BIOLOGY,2016,163,NA,NA,180,invasive/alien,no,NA,NA,31.763833000000002,34.505000000000003,NA,NA,NA,NA,NA,NA,ashdod_port,n,NA,Fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ecology,diet,NA,Upeneus pori,iucn_no1,9.X
J,"Simkanin, C; Fofonoff, PW; Larson, K; Lambert, G; Dijkstra, JA; Ruiz, GM",Spatial and temporal dynamics of ascidian invasions in the continental United States and Alaska,MARINE BIOLOGY,2016,163,NA,NA,163,non-native,no,NA,NA,39.029972999999998,-74.472849999999994,29.672454999999999,-80.836470000000006,45.066566999999999,-124.710278,32.762106000000003,-117.301469,usa,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,timing,NA,NA,Ascidia zara,iucn_no1,unknown
J,"Simkanin, C; Fofonoff, PW; Larson, K; Lambert, G; Dijkstra, JA; Ruiz, GM",Spatial and temporal dynamics of ascidian invasions in the continental United States and Alaska,MARINE BIOLOGY,2016,163,NA,NA,163,non-native,no,NA,NA,39.029972999999998,-74.472849999999994,29.672454999999999,-80.836470000000006,45.066566999999999,-124.710278,32.762106000000003,-117.301469,usa,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,timing,NA,NA,Botrylloides violaceus,iucn_no1,unknown
J,"Simkanin, C; Fofonoff, PW; Larson, K; Lambert, G; Dijkstra, JA; Ruiz, GM",Spatial and temporal dynamics of ascidian invasions in the continental United States and Alaska,MARINE BIOLOGY,2016,163,NA,NA,163,non-native,no,NA,NA,39.029972999999998,-74.472849999999994,29.672454999999999,-80.836470000000006,45.066566999999999,-124.710278,32.762106000000003,-117.301469,usa,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,timing,NA,NA,Botryllus schlosseri,iucn_no1,unknown
J,"Simkanin, C; Fofonoff, PW; Larson, K; Lambert, G; Dijkstra, JA; Ruiz, GM",Spatial and temporal dynamics of ascidian invasions in the continental United States and Alaska,MARINE BIOLOGY,2016,163,NA,NA,163,non-native,no,NA,NA,39.029972999999998,-74.472849999999994,29.672454999999999,-80.836470000000006,45.066566999999999,-124.710278,32.762106000000003,-117.301469,usa,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,timing,NA,NA,Ciona robusta,iucn_no1,unknown
J,"Simkanin, C; Fofonoff, PW; Larson, K; Lambert, G; Dijkstra, JA; Ruiz, GM",Spatial and temporal dynamics of ascidian invasions in the continental United States and Alaska,MARINE BIOLOGY,2016,163,NA,NA,163,non-native,no,NA,NA,39.029972999999998,-74.472849999999994,29.672454999999999,-80.836470000000006,45.066566999999999,-124.710278,32.762106000000003,-117.301469,usa,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,timing,NA,NA,Ciona savignyi,iucn_no1,unknown
J,"Simkanin, C; Fofonoff, PW; Larson, K; Lambert, G; Dijkstra, JA; Ruiz, GM",Spatial and temporal dynamics of ascidian invasions in the continental United States and Alaska,MARINE BIOLOGY,2016,163,NA,NA,163,non-native,no,NA,NA,39.029972999999998,-74.472849999999994,29.672454999999999,-80.836470000000006,45.066566999999999,-124.710278,32.762106000000003,-117.301469,usa,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,timing,NA,NA,Didemnum vexillum,iucn_no1,unknown
J,"Simkanin, C; Fofonoff, PW; Larson, K; Lambert, G; Dijkstra, JA; Ruiz, GM",Spatial and temporal dynamics of ascidian invasions in the continental United States and Alaska,MARINE BIOLOGY,2016,163,NA,NA,163,non-native,no,NA,NA,39.029972999999998,-74.472849999999994,29.672454999999999,-80.836470000000006,45.066566999999999,-124.710278,32.762106000000003,-117.301469,usa,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,timing,NA,NA,Diplosoma listerianum,iucn_no1,unknown
J,"Simkanin, C; Fofonoff, PW; Larson, K; Lambert, G; Dijkstra, JA; Ruiz, GM",Spatial and temporal dynamics of ascidian invasions in the continental United States and Alaska,MARINE BIOLOGY,2016,163,NA,NA,163,non-native,no,NA,NA,39.029972999999998,-74.472849999999994,29.672454999999999,-80.836470000000006,45.066566999999999,-124.710278,32.762106000000003,-117.301469,usa,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,timing,NA,NA,Microcosmus squamiger,iucn_no1,unknown
J,"Simkanin, C; Fofonoff, PW; Larson, K; Lambert, G; Dijkstra, JA; Ruiz, GM",Spatial and temporal dynamics of ascidian invasions in the continental United States and Alaska,MARINE BIOLOGY,2016,163,NA,NA,163,non-native,no,NA,NA,39.029972999999998,-74.472849999999994,29.672454999999999,-80.836470000000006,45.066566999999999,-124.710278,32.762106000000003,-117.301469,usa,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,timing,NA,NA,Molgula ficus,iucn_no1,unknown
J,"Simkanin, C; Fofonoff, PW; Larson, K; Lambert, G; Dijkstra, JA; Ruiz, GM",Spatial and temporal dynamics of ascidian invasions in the continental United States and Alaska,MARINE BIOLOGY,2016,163,NA,NA,163,non-native,no,NA,NA,39.029972999999998,-74.472849999999994,29.672454999999999,-80.836470000000006,45.066566999999999,-124.710278,32.762106000000003,-117.301469,usa,y,NA,Tunicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,timing,NA,NA,Molgula manhattensis,iucn_no1,unknown
